domain,keyword,title,url,source_domain,seendate,language,country,date_parsed,dup_count
soil carbon requestration,soil carbon storage,Deforestation - free and carbon - negative alternatives for palm oil,https://www.miragenews.com/deforestation-free-and-carbon-negative-711597/,miragenews.com,20220124T094500Z,English,United States,2022-01-24 09:45:00,2
soil carbon requestration,soil carbon storage,Visualizing Carbon Storage in Earth Ecosystems,https://www.visualcapitalist.com/visualizing-carbon-storage-in-earths-ecosystems/,visualcapitalist.com,20220125T214500Z,English,United States,2022-01-25 21:45:00,1
soil carbon requestration,carbon farming,Mycorrhizal Inoculants Answer Quest for Carbon Permanence,https://www.croplife.com/crop-inputs/mycorrhizal-inoculants-answer-quest-for-carbon-permanence/,croplife.com,20220126T221500Z,English,United States,2022-01-26 22:15:00,1
soil carbon requestration,carbon farming,FFA Officers Tour California Ag and Brazil Coffee Production Off - AG INFORMATION NETWORK OF THE WEST,https://www.aginfo.net/report/51968/The-Agribusiness-Update/FFA-Officers-Tour-California-Ag-and-Brazil-Coffee-Production-Off,aginfo.net,20220127T100000Z,English,United States,2022-01-27 10:00:00,1
soil carbon requestration,carbon farming,FFA Officers Tour California Ag and Brazil Coffee Production Off,https://newstalkkit.com/ffa-officers-tour-california-ag-and-brazil-coffee-production-off/,newstalkkit.com,20220127T150000Z,English,United States,2022-01-27 15:00:00,1
soil carbon requestration,carbon farming,Reflections From The Hill | EthanolProducer . com,http://www.ethanolproducer.com/articles/18890/reflections-from-the-hill,ethanolproducer.com,20220127T161500Z,English,United States,2022-01-27 16:15:00,1
soil carbon requestration,soil carbon storage,Large Food Companies Are Looking to Lock Carbon in Soil as a Way To Meet Ambitious Emissions Goals,https://goodmenproject.com/featured-content/large-food-companies-are-looking-to-lock-carbon-in-soil-as-a-way-to-meet-ambitious-emissions-goals/,goodmenproject.com,20220128T074500Z,English,United States,2022-01-28 07:45:00,1
soil carbon requestration,carbon farming,Reflections from The Hill – Advanced BioFuels united states,https://advancedbiofuelsusa.info/reflections-from-the-hill/,advancedbiofuelsusa.info,20220128T184500Z,English,United States,2022-01-28 18:45:00,1
soil carbon requestration,carbon farming,Producers still wary of carbon markets,https://www.hpj.com/crops/producers-still-wary-of-carbon-markets/article_87de0dd0-806b-11ec-8fea-9f73eb55ad45.html,hpj.com,20220128T201500Z,English,United States,2022-01-28 20:15:00,1
soil carbon requestration,carbon farming,- Shell completes acquisition of energy ...,https://www.euro-petrole.com/shell-completes-acquisition-of-energy-retailer-powershop-australia-n-i-23368,euro-petrole.com,20220201T101500Z,English,United States,2022-02-01 10:15:00,1
soil carbon requestration,carbon farming,The Decade of Decarbonisation & Restoration : Needed Actions in Hospitality,https://www.hospitalitynet.org/viewpoint/125000141.html,hospitalitynet.org,20220201T110000Z,English,United States,2022-02-01 11:00:00,1
soil carbon requestration,soil carbon storage,We can halve emissions by 2030 but time to act is now : IPCC,https://www.miragenews.com/we-can-halve-emissions-by-2030-but-time-to-act-758128/,miragenews.com,20220405T000000Z,English,United States,2022-04-05 00:00:00,1
soil carbon requestration,soil carbon storage,Workshop : Bioenergy Role in Soil Carbon Storage – Advanced BioFuels united states,https://advancedbiofuelsusa.info/workshop-bioenergys-role-in-soil-carbon-storage/,advancedbiofuelsusa.info,20220416T001500Z,English,United States,2022-04-16 00:15:00,1
soil carbon requestration,soil carbon storage,Completed Events – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/events/completed-events/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Field / Orchard / Plantation Crops / Residues – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/feedstocks/feedstock-field-crops/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Resources – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/resources/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Wyoming – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/states/states-wyoming/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Government Resources – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/resources/government-resources/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,R & D Focus – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/r-d-focus/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Feedstocks – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/feedstocks/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Infrastructure – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/invrastructure/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Carbon Capture / Storage – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/r-d-focus/rd-carbon-capture/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Farming / Growing – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/invrastructure/infrastructure-farminggrowing/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Webinars / Online Completed ; often available on - demand – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/events/webinars-completed/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Other Conferences / Events – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/presentations/presentations-other-conferences/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Energy – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/federal-agency/energy/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Events – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/events/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Presentations – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/presentations/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,Federal Agency / Executive Branch – Advanced BioFuels united states,https://advancedbiofuelsusa.info/category/federal-agency/,advancedbiofuelsusa.info,20220418T090000Z,English,United States,2022-04-18 09:00:00,1
soil carbon requestration,soil carbon storage,"What Is Decarbonization , and How Do We Make It Happen ?",https://news.climate.columbia.edu/2022/04/22/what-is-decarbonization-and-how-do-we-make-it-happen/,news.climate.columbia.edu,20220422T130000Z,English,United States,2022-04-22 13:00:00,2
soil carbon requestration,soil carbon storage,Grassroots Carbon increases access for all to carbon credit market participation through new Patch - powered storefront,https://www.einnews.com/pr_news/569509159/grassroots-carbon-increases-access-for-all-to-carbon-credit-market-participation-through-new-patch-powered-storefront,einnews.com,20220422T141500Z,English,United States,2022-04-22 14:15:00,1
soil carbon requestration,soil carbon storage,"Up to 40 % of the World Land Is Degraded by Humans , UN Report Warns",https://www.ecowatch.com/land-degradation-un-report.html,ecowatch.com,20220428T161500Z,English,United States,2022-04-28 16:15:00,1
soil carbon requestration,carbon farming,"Column : Efforts increase to remove carbon from the atmosphere , in addition to cutting emissions",https://www.sandiegouniontribune.com/columnists/story/2022-05-01/column-combatting-global-warming-isnt-just-about-limiting-carbon-emissions-but-pulling-it-out-of-the-atmosphere,sandiegouniontribune.com,20220501T131500Z,English,United States,2022-05-01 13:15:00,1
soil carbon requestration,soil carbon storage,"With climate catastrophe looming , experts say world also needs carbon removal solutions",https://phys.org/news/2022-05-climate-catastrophe-looming-experts-world.html,phys.org,20220502T211500Z,English,United States,2022-05-02 21:15:00,1
soil carbon requestration,carbon farming,Carbon farming : climate change solution or greenwashing ?,https://www.msn.com/en-us/weather/topstories/carbon-farming-climate-change-solution-or-greenwashing/ar-AAWRzgN,msn.com,20220503T090000Z,English,United States,2022-05-03 09:00:00,1
soil carbon requestration,carbon farming,Interview With Eion Co - Founder Adam Wolf,https://cleantechnica.com/2022/05/03/interview-with-eion-co-founder-adam-wolf/,cleantechnica.com,20220503T183000Z,English,United States,2022-05-03 18:30:00,1
soil carbon requestration,carbon farming,Survey Reveals Consumer Perceptions of Carbon Farming - AG INFORMATION NETWORK OF THE WEST,https://www.aginfo.net/report/52890/Farm-of-the-Future/Survey-Reveals-Consumer-Perceptions-of-Carbon-Farming,aginfo.net,20220504T101500Z,English,United States,2022-05-04 10:15:00,1
soil carbon requestration,carbon farming,Australian Carbon Credit Units : an untapped financial product and asset,https://www.lexology.com/library/detail.aspx?g=cefb41dd-0e38-4c78-849d-9c7478a74999,lexology.com,20220504T110000Z,English,United States,2022-05-04 11:00:00,1
soil carbon requestration,carbon farming,Gemperle Family Farms Releases First Sustainability Report,https://www.prnewswire.com:443/news-releases/gemperle-family-farms-releases-first-sustainability-report-301538958.html,prnewswire.com,20220504T130000Z,English,United States,2022-05-04 13:00:00,2
soil carbon requestration,carbon farming,Greenlabs signs an MOU with APEC Climate Center on Climate Change in Agriculture,https://www.prnewswire.com:443/news-releases/greenlabs-signs-an-mou-with-apec-climate-center-on-climate-change-in-agriculture-301539665.html,prnewswire.com,20220504T140000Z,English,United States,2022-05-04 14:00:00,4
soil carbon requestration,soil carbon storage,How Much Carbon Do Soils Hold ? – Advanced BioFuels united states,https://advancedbiofuelsusa.info/how-much-carbon-do-soils-hold/,advancedbiofuelsusa.info,20220504T210000Z,English,United States,2022-05-04 21:00:00,1
soil carbon requestration,carbon farming,Greenlabs signs MoU with APEC Climate Center on climate change in agriculture,https://www.geospatialworld.net/news/greenlabs-signs-mou-with-apec-climate-center-on-climate-change-in-agriculture/,geospatialworld.net,20220505T133000Z,English,United States,2022-05-05 13:30:00,1
soil carbon requestration,carbon farming,Jack Cakebread Passes Away at 92 – Wine & Spirits Magazine,https://www.wineandspiritsmagazine.com/news/news-in-brief/jack-cakebread-passes-away-at-92,wineandspiritsmagazine.com,20220505T220000Z,English,United States,2022-05-05 22:00:00,1
soil carbon requestration,carbon farming,"Anne Salmond - Tiriti and Democracy , Part 6 : Property",http://www.msn.com/en-nz/news/national/anne-salmond-tiriti-and-democracy-part-6-property/ar-AAX01YY,msn.com,20220506T193000Z,English,United States,2022-05-06 19:30:00,2
soil carbon requestration,carbon farming,"J . Lohr Promotes Steve Peck and Ian Herdman , Names Steve Lohr as President – Wine & Spirits Magazine",https://www.wineandspiritsmagazine.com/news/news-in-brief/j-lohr-promotes-steve-peck-and-ian-herdman-names-steve-lohr-as-president,wineandspiritsmagazine.com,20220506T220000Z,English,United States,2022-05-06 22:00:00,1
soil carbon requestration,carbon farming,"An allometric model - based approach for estimating biomass in seven Indian bamboo species in western Himalayan foothills , India",https://www.nature.com/articles/s41598-022-11394-3,nature.com,20220509T123000Z,English,United States,2022-05-09 12:30:00,1
soil carbon requestration,carbon farming,Stock Market | Daily Herald,https://finance.dailyherald.com/dailyherald/article/bizwire-2022-5-9-straus-dairy-farms-carbon-neutral-goal-draws-near-as-cdfa-approves-first-ever-red-seaweed-supplement-to-reduce-methane-emissions,finance.dailyherald.com,20220509T134500Z,English,United States,2022-05-09 13:45:00,1
soil carbon requestration,carbon farming,Straus Dairy Farm Carbon - Neutral Goal Draws Near as CDFA Approves First - Ever Red Seaweed Supplement to Reduce Methane Emissions,https://www.perishablenews.com/dairy/straus-dairy-farms-carbon-neutral-goal-draws-near-as-cdfa-approves-first-ever-red-seaweed-supplement-to-reduce-methane-emissions/,perishablenews.com,20220509T224500Z,English,United States,2022-05-09 22:45:00,1
soil carbon requestration,carbon farming,WA climate action efforts accelerate with $60 million EV package,https://www.miragenews.com/was-climate-action-efforts-accelerate-with-60-778728/,miragenews.com,20220510T043000Z,English,United States,2022-05-10 04:30:00,1
soil carbon requestration,carbon farming,RCD hopes to join in city climate plan,https://www.hmbreview.com/news/rcd-hopes-to-join-in-citys-climate-plan/article_2f96e2ca-d0b9-11ec-a4ec-737ac6c6c2da.html,hmbreview.com,20220511T033000Z,English,United States,2022-05-11 03:30:00,1
soil carbon requestration,carbon farming,Australian Carbon Credit Units : an untapped financial product and asset - Commodities / Derivatives / Stock Exchanges,https://www.mondaq.com/australia/commoditiesderivativesstock-exchanges/1190982/australian-carbon-credit-units-an-untapped-financial-product-and-asset,mondaq.com,20220512T121500Z,English,United States,2022-05-12 12:15:00,1
soil carbon requestration,carbon farming,Peter Bell Retires from Fox Run – Wine & Spirits Magazine,https://www.wineandspiritsmagazine.com/news/news-in-brief/peter-bell-retires-from-fox-run,wineandspiritsmagazine.com,20220516T183000Z,English,United States,2022-05-16 18:30:00,1
soil carbon requestration,carbon farming,Father of biological agriculture  Gary Zimmer to join Verde as corporate consultant,https://www.prnewswire.com:443/news-releases/father-of-biological-agriculture-gary-zimmer-to-join-verde-as-corporate-consultant-301548196.html,prnewswire.com,20220517T140000Z,English,United States,2022-05-17 14:00:00,3
soil carbon requestration,carbon farming,Tip of the melting iceberg : Emissions Reduction Plan signals extensive climate change policy development over the next four years,https://www.lexology.com/library/detail.aspx?g=4067e729-3ef5-4a1e-80e5-a8b84040324f,lexology.com,20220517T170000Z,English,United States,2022-05-17 17:00:00,1
soil carbon requestration,soil carbon storage,Four new Carls bound for Fulbright travel – News – Carleton College,https://www.carleton.edu/news/stories/four-new-carls-bound-for-fulbright-travel/,carleton.edu,20220517T231500Z,English,United States,2022-05-17 23:15:00,1
soil carbon requestration,soil carbon storage,Teals and Greens will turn up heat on new Labor government climate policy,https://www.miragenews.com/teals-and-greens-will-turn-up-heat-on-new-labor-786645/,miragenews.com,20220522T021500Z,English,United States,2022-05-22 02:15:00,2
soil carbon requestration,carbon farming,New West Sonoma Coast AVA – Wine & Spirits Magazine,https://www.wineandspiritsmagazine.com/news/news-in-brief/new-west-sonoma-coast-ava,wineandspiritsmagazine.com,20220526T210000Z,English,United States,2022-05-26 21:00:00,1
soil carbon requestration,carbon farming,Napa Green launches climate change and sustainability symposium,https://napavalleyregister.com/wine/napa-green-launches-climate-change-and-sustainability-symposium/article_64c6ecb0-dd39-11ec-84e6-b735f12f524e.html,napavalleyregister.com,20220529T051500Z,English,United States,2022-05-29 05:15:00,1
soil carbon requestration,soil carbon storage,"EU missed climate spending target , despite claiming it was met",http://www.msn.com/en-us/news/world/eu-missed-climate-spending-target-despite-claiming-it-was-met-auditors/ar-AAXTdQv,msn.com,20220530T161500Z,English,United States,2022-05-30 16:15:00,1
soil carbon requestration,soil carbon storage,"EU missed climate spending target , despite claiming it was met – auditors",https://katcountry989.com/2022/05/30/eu-missed-climate-spending-target-despite-claiming-it-was-met-auditors/,katcountry989.com,20220530T171500Z,English,United States,2022-05-30 17:15:00,2
soil carbon requestration,soil carbon storage,Stepping Stones For Sustainable Food Systems,https://cleantechnica.com/2022/05/30/stepping-stones-for-sustainable-food-systems/,cleantechnica.com,20220530T194500Z,English,United States,2022-05-30 19:45:00,1
soil carbon requestration,carbon farming,Start - Up Nation Central introduced a delegation of UN ambassadors to the Israeli Innovation Powerhouse,https://www.prnewswire.com/news-releases/start-up-nation-central-introduced-a-delegation-of-un-ambassadors-to-the-israeli-innovation-powerhouse-301559213.html,prnewswire.com,20220601T150000Z,English,United States,2022-06-01 15:00:00,8
soil carbon requestration,carbon farming,Sustainability : Developments in Agriculture,https://www.lexology.com/library/detail.aspx?g=81d8cac6-d70f-4088-bcdd-a99a8f6be7b4,lexology.com,20220602T070000Z,English,United States,2022-06-02 07:00:00,1
soil carbon requestration,carbon farming,More funds to drive carbon farming in WA,https://www.miragenews.com/more-funds-to-drive-carbon-farming-in-wa-794297/,miragenews.com,20220603T040000Z,English,United States,2022-06-03 04:00:00,1
soil carbon requestration,carbon farming,Paradise Cost : The Price of Supporting Private Ranching With a Sales Tax,https://www.counterpunch.org/2022/06/03/paradise-cost-the-price-of-supporting-private-ranching-with-a-sales-tax/,counterpunch.org,20220603T091500Z,English,United States,2022-06-03 09:15:00,1
soil carbon requestration,carbon farming,WATCH : Direct air capture documentary,https://www.gasworld.com/watch-direct-air-capture-documentary/2023263.article,gasworld.com,20220605T164500Z,English,United States,2022-06-05 16:45:00,1
soil carbon requestration,carbon farming,Using mining waste to fight climate change & produce sustainable food,https://www.miragenews.com/using-mining-waste-to-fight-climate-change-795773/,miragenews.com,20220607T010000Z,English,United States,2022-06-07 01:00:00,1
soil carbon requestration,carbon farming,Long - standing systems for sustainable farming could feed people and the planet if industry is willing to step back,https://phys.org/news/2022-06-long-standing-sustainable-farming-people-planetif.html,phys.org,20220607T134500Z,English,United States,2022-06-07 13:45:00,1
soil carbon requestration,carbon farming,Carbon Credits Versus the  Big Gulp  - Scientific American,https://www.scientificamerican.com/article/carbon-credits-versus-the-ldquo-big-gulp-rdquo/,scientificamerican.com,20220607T184500Z,English,United States,2022-06-07 18:45:00,1
soil carbon requestration,carbon farming,Qld resources exports hit $77 billion record high,https://www.miragenews.com/qld-resources-exports-hit-77-billion-record-high-796470/,miragenews.com,20220607T211500Z,English,United States,2022-06-07 21:15:00,1
soil carbon requestration,carbon farming,Review rejects carbon credit  fraud  claim,https://au.news.yahoo.com/review-rejects-carbon-credit-fraud-011929545.html,au.news.yahoo.com,20220608T031500Z,English,United States,2022-06-08 03:15:00,1
soil carbon requestration,carbon farming,What Could Possibly Go Right ?: Episode 82 Betsy Taylor,https://www.resilience.org/stories/2022-06-06/what-could-possibly-go-right-episode-82-betsy-taylor/,resilience.org,20220608T084500Z,English,United States,2022-06-08 08:45:00,1
soil carbon requestration,carbon farming,Wisconsin Ag Connection - National / World News - Agoro Carbon Alliance Distributed $9 Million to Farmers,http://www.wisconsinagconnection.com/story-national.php?Id=574&yr=2022,wisconsinagconnection.com,20220610T114500Z,English,United States,2022-06-10 11:45:00,1
soil carbon requestration,carbon farming,GOOD NEWS FROM AMAZING ISRAEL FROM MICHAEL ORDMAN,http://www.ruthfullyyours.com/2022/06/12/good-news-from-amazing-israel-from-michael-ordman-170/,ruthfullyyours.com,20220612T104500Z,English,United States,2022-06-12 10:45:00,1
soil carbon requestration,carbon farming,Dirt First | Sierra Club,https://www.sierraclub.org/sierra/2022-2-summer/feature/dirt-first-carbon-farming-regenerative-agriculture,sierraclub.org,20220614T120000Z,English,United States,2022-06-14 12:00:00,1
soil carbon requestration,carbon farming,"Citizen Climate Lobby : Forestry , farming incentives can beat climate change",https://www.hollandsentinel.com/story/opinion/columns/2022/06/16/citizens-climate-lobby-forestry-farming-incentives-can-beat-climate-change/7633863001/,hollandsentinel.com,20220616T054500Z,English,United States,2022-06-16 05:45:00,1
soil carbon requestration,carbon farming,Spirits in the Material World : A Trip to the Eames Institute,https://www.archdaily.com/983770/spirits-in-the-material-world-a-trip-to-the-eames-institute,archdaily.com,20220616T083000Z,English,United States,2022-06-16 08:30:00,1
soil carbon requestration,carbon farming,Royal Dutch Shell Is Making An Effort Will It Be Enough ?,https://cleantechnica.com/2022/06/16/royal-dutch-shell-is-making-an-effort-will-it-be-enough/,cleantechnica.com,20220616T160000Z,English,United States,2022-06-16 16:00:00,1
soil carbon requestration,carbon farming,New Study Finds Fairtrade Certification Enhances Farmer Resilience and Sustainability but Major Threats Like Climate Change and COVID - 19 Are Jeopardizing Decent Livelihoods,http://www.justmeans.com/press-release/new-study-finds-fairtrade-certification-enhances-farmer-resilience-and-sustainability,justmeans.com,20220616T213000Z,English,United States,2022-06-16 21:30:00,1
soil carbon requestration,carbon farming,"California Considers  Carbon Farming  As a Potential Climate Solution . Ardent Proponents , and Skeptics , Abound",https://insideclimatenews.org/news/17062022/california-considers-carbon-farming-as-a-potential-climate-solution-ardent-proponents-and-skeptics-abound/,insideclimatenews.org,20220617T103000Z,English,United States,2022-06-17 10:30:00,1
soil carbon requestration,carbon farming,The Recorder - My Turn : benefits of regenerative agriculture,https://www.recorder.com/my-turn-Fagella-Regenerative-Agriculture-46763989,recorder.com,20220619T171500Z,English,United States,2022-06-19 17:15:00,1
soil carbon requestration,carbon farming,Why goats are here : Ungulates and sustainable fire management,https://www.dailycal.org/2022/06/19/why-goats-are-here-ungulates-and-sustainable-fire-management/,dailycal.org,20220620T061500Z,English,United States,2022-06-20 06:15:00,1
soil carbon requestration,carbon farming,"California Considers  Carbon Farming  as a Potential Climate Solution . Ardent Proponents , and Skeptics , Abound – Advanced BioFuels united states",https://advancedbiofuelsusa.info/california-considers-carbon-farming-as-a-potential-climate-solution-ardent-proponents-and-skeptics-abound/,advancedbiofuelsusa.info,20220620T230000Z,English,United States,2022-06-20 23:00:00,1
soil carbon requestration,carbon farming,Is a Michigan energy firm using dark money to influence California climate plans ?,https://www.latimes.com/environment/newsletter/2022-06-23/michigan-energy-firm-dark-money-california-climate-plans-boiling-point,latimes.com,20220623T134500Z,English,United States,2022-06-23 13:45:00,1
soil carbon requestration,carbon farming,Unleashing the Climate Change Mitigation Potential of Rice Cultivation,https://blogs.worldbank.org/water/unleashing-climate-change-mitigation-potential-rice-cultivation,blogs.worldbank.org,20220624T033000Z,English,United States,2022-06-24 03:30:00,1
soil carbon requestration,carbon farming,Draft policy framework for diversification leases released for public consultation,https://www.miragenews.com/draft-policy-framework-for-diversification-808776/,miragenews.com,20220628T010000Z,English,United States,2022-06-28 01:00:00,1
soil carbon requestration,carbon farming,Carbon Markets Will Help Growers Achieve Resiliency,https://seedworld.com/carbon-markets-will-help-growers-achieve-resiliency/,seedworld.com,20220628T180000Z,English,United States,2022-06-28 18:00:00,1
soil carbon requestration,carbon farming,Inaugural Indigo Credit Issuance Unlocks Farmer Access to Multi - Billion Dollar Voluntary Carbon Market,https://www.prnewswire.com/news-releases/inaugural-indigo-credit-issuance-unlocks-farmer-access-to-multi-billion-dollar-voluntary-carbon-market-301577813.html,prnewswire.com,20220629T133000Z,English,United States,2022-06-29 13:30:00,1
soil carbon requestration,carbon farming,Indigo issues first round of ag carbon credits to buyers,https://www.farmprogress.com/carbon/indigo-issues-first-round-ag-carbon-credits-buyers,farmprogress.com,20220629T190000Z,English,United States,2022-06-29 19:00:00,1
soil carbon requestration,carbon farming,Are Carbon Offsets The Next ESG Investing Frontier ?,https://seekingalpha.com/article/4520948-are-carbon-offsets-the-next-esg-investing-frontier,seekingalpha.com,20220629T201500Z,English,United States,2022-06-29 20:15:00,1
soil carbon requestration,carbon farming,Hyde wildfire burning down instead of forward,https://www.dailyadvance.com/news/local/hyde-wildfire-burning-down-instead-of-forward/article_a28b36cc-ca28-5254-b22c-d9fc6c0cdf60.html,dailyadvance.com,20220630T021500Z,English,United States,2022-06-30 02:15:00,1
soil carbon requestration,carbon farming,Nonprofit to teach Northern Michigan farmers carbon farming practices,https://www.petoskeynews.com/story/news/environment/2022/07/01/nonprofit-teach-northern-michigan-farmers-carbon-farming-practices/7775790001/,petoskeynews.com,20220701T103000Z,English,United States,2022-07-01 10:30:00,1
soil carbon requestration,soil carbon storage,Marshes combat climate change by storing carbon . Scientists want to know how much . – WABE,https://www.wabe.org/marshes-combat-climate-change-by-storing-carbon-scientists-want-to-know-how-much/,wabe.org,20220705T224500Z,English,United States,2022-07-05 22:45:00,1
soil carbon requestration,soil carbon storage,Product from agriculture waste could become  big thing  for farmers,https://www.thegazette.com/government-politics/product-from-agriculture-waste-could-become-big-thing-for-farmers/,thegazette.com,20220706T134500Z,English,United States,2022-07-06 13:45:00,1
soil carbon requestration,soil carbon storage,"Story Tips : Split - Second Leak Detection , Serendipitous Silicon and Retrofitting Untapped Dams",https://www.newswise.com/doescience/story-tips-split-second-leak-detection-serendipitous-silicon-and-retrofitting-untapped-dams/?article_id=773994,newswise.com,20220706T181500Z,English,United States,2022-07-06 18:15:00,1
soil carbon requestration,soil carbon storage,Product from agriculture waste could become  big thing  for Iowa farmers,https://siouxcityjournal.com/agriculture/product-from-agriculture-waste-could-become-big-thing-for-iowa-farmers/article_f3e21abc-7f37-54bb-9259-d88eaeec0419.html,siouxcityjournal.com,20220707T013000Z,English,United States,2022-07-07 01:30:00,6
soil carbon requestration,soil carbon storage,Unlocking better soil carbon sequestration by studying silicon deposits in plants,https://phys.org/news/2022-07-soil-carbon-sequestration-silicon-deposits.html,phys.org,20220707T143000Z,English,United States,2022-07-07 14:30:00,1
soil carbon requestration,soil carbon storage,Marshes combat climate change by storing carbon . Scientists want to know how much,https://www.aol.com/news/marshes-combat-climate-change-storing-110000861.html,aol.com,20220710T120000Z,English,United States,2022-07-10 12:00:00,1
soil carbon requestration,soil carbon storage,Grassroots Carbon announces the first scholarships awarded to support regenerative grazing education,https://www.einnews.com/pr_news/580800878/grassroots-carbon-announces-the-first-scholarships-awarded-to-support-regenerative-grazing-education,einnews.com,20220712T133000Z,English,United States,2022-07-12 13:30:00,1
soil carbon requestration,soil carbon storage,farm policy – Advanced BioFuels united states,https://advancedbiofuelsusa.info/tag/farm-policy/,advancedbiofuelsusa.info,20220713T143000Z,English,United States,2022-07-13 14:30:00,1
soil carbon requestration,soil carbon storage,"Multi - objective optimization can balance trade - offs among boreal caribou , biodiversity , and climate change objectives when conservation hotspots do not overlap",https://www.nature.com/articles/s41598-022-15274-8,nature.com,20220713T151500Z,English,United States,2022-07-13 15:15:00,1
soil carbon requestration,soil carbon storage,Climate - smart agriculture in Wisconsin,https://www.wisfarmer.com/story/opinion/columnists/2022/07/25/climate-smart-agriculture-wisconsin/10150340002/,wisfarmer.com,20220726T040000Z,English,United States,2022-07-26 04:00:00,1
soil carbon requestration,carbon farming,August WICP Communique,https://www.miragenews.com/august-wicp-communique-847097/,miragenews.com,20220901T013000Z,English,United States,2022-09-01 01:30:00,1
soil carbon requestration,carbon farming,"San Diego County Supervisors OK Sustainability Initiatives , Decarbonization Plan",https://www.nbcsandiego.com/news/local/san-diego-county-supervisors-ok-sustainability-initiatives-decarbonization-plan/3037612/,nbcsandiego.com,20220901T203000Z,English,United States,2022-09-01 20:30:00,1
soil carbon requestration,carbon farming,"More trees , more composting , fewer emissions : Supervisors approve trio of sustainability measures",https://www.sandiegouniontribune.com/news/politics/story/2022-09-01/trees-composting-decarbonization-climate,sandiegouniontribune.com,20220902T003000Z,English,United States,2022-09-02 00:30:00,2
soil carbon requestration,carbon farming,OSU study focused on carbon farming – Ohio Ag Net | Ohio Country Journal,https://ocj.com/2022/09/osu-study-focused-on-carbon-farming/,ocj.com,20220902T003000Z,English,United States,2022-09-02 00:30:00,1
soil carbon requestration,carbon farming,Australia and US are passing major climate bills – without taxing carbon,https://www.miragenews.com/australia-and-us-are-passing-major-climate-849348/,miragenews.com,20220905T204500Z,English,United States,2022-09-05 20:45:00,1
soil carbon requestration,carbon farming,CarbonNOW Program Provides Guaranteed Payments,https://agwired.com/2022/09/06/carbonnow-program-provides-guaranteed-payments/,agwired.com,20220906T120000Z,English,United States,2022-09-06 12:00:00,1
soil carbon requestration,carbon farming,"Taxes out , subsidies in : Australia and the US are passing major climate bills , without taxing carbon",https://phys.org/news/2022-09-taxes-subsidies-australia-major-climate.html,phys.org,20220906T140000Z,English,United States,2022-09-06 14:00:00,1
soil carbon requestration,carbon farming,Klim harvests $6 . 6M seed to get more farmers growing greener,https://techcrunch.com/2022/09/08/klim-seed/,techcrunch.com,20220908T133000Z,English,United States,2022-09-08 13:30:00,1
soil carbon requestration,soil carbon storage,Targeted News Service,https://targetednews.com/pr_disp.php?pr_id=7937702,targetednews.com,20220908T150000Z,English,United States,2022-09-08 15:00:00,1
